geom,Address,Age 65+ Total,All_Persons,% of Seniors,latitude,longitude,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,has_shelter,has_shelter_with_bench,distance,id,source,bench_count,amenity
"{""type"":""LineString"",""coordinates"":[[-79.26066,43.77078],[-79.2607,43.77078999999999],[-79.26072,43.77078999999999],[-79.26072999999999,43.7708],[-79.26075,43.77080999999999],[-79.26075,43.77082],[-79.26093,43.77125],[-79.26103999999999,43.77149],[-79.26104999999999,43.77152],[-79.26104999999999,43.77156],[-79.26103999999999,43.77161],[-79.26102,43.77163999999999],[-79.26099999999999,43.77168],[-79.26098,43.7717],[-79.26097,43.77174],[-79.26093,43.77190999999999],[-79.26093,43.77190999999999],[-79.26103,43.77192],[-79.26109999999999,43.77192999999999],[-79.26117,43.77192999999999],[-79.26121999999999,43.77192999999999],[-79.26133,43.77192999999999],[-79.26135999999999,43.77192999999999],[-79.26139,43.77192],[-79.26143,43.77192],[-79.26152,43.7719],[-79.26158999999999,43.77188],[-79.26166999999999,43.77187],[-79.26166999999999,43.77187],[-79.26175,43.77206999999999],[-79.26174,43.77208],[-79.26184999999999,43.77237999999999]]}",123 Omni Dr,"87","258",0.337209302325581,43.7706113,-79.2606286,"630",Brimley Rd at Omni Dr North Side,43.772371,-79.261895,Some,"0","0","278","37",Google,"1",Bench nearby
"{""type"":""LineString"",""coordinates"":[[-79.26038499999999,43.771022],[-79.260647,43.77167899999999],[-79.260716,43.77172699999999],[-79.26072499999999,43.771787],[-79.26071,43.77184299999999],[-79.26086999999999,43.77188],[-79.26090299999999,43.771887],[-79.26098399999999,43.771903],[-79.261245,43.771915],[-79.261536,43.771877],[-79.26165299999999,43.771827],[-79.261774,43.771807],[-79.261947,43.77176899999999],[-79.26202499999999,43.771894],[-79.262072,43.77203899999999],[-79.262071,43.77203899999999]]}",125 Omni Dr,"193","571",0.33800350262697,43.7710373,-79.2603099,"631",Brimley Rd at Golden Gate Crt,43.772087,-79.262095,None,"0","0","231","38",OpenStreetMaps,"0",
"{""type"":""LineString"",""coordinates"":[[-79.30616999999999,43.73290999999999],[-79.30615,43.73286],[-79.30603,43.73255999999999],[-79.30604999999999,43.73255],[-79.30601,43.73248],[-79.30599999999999,43.73245],[-79.30597,43.73232],[-79.30588,43.7321]]}",1684 Victoria Park Ave,"142","259",0.548262548262548,43.7328428,-79.3064634999999,"8450",Victoria Park Ave at Draycott Dr South Side,43.731992,-79.305827,Some,"1","1","105","39",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.29574999999999,43.74481999999999],[-79.2958,43.74497],[-79.29582,43.74503],[-79.29582,43.74503],[-79.29559,43.74508],[-79.29538999999999,43.74513999999999],[-79.29519,43.74515999999999],[-79.29501999999999,43.74519999999999]]}",2015 Lawrence Ave E,"93","218",0.426605504587156,43.7448529,-79.2955851,"5330",Lawrence Ave East at Warden Ave,43.745187,-79.295013,Some,"1","1","107","40",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.2543,43.78998],[-79.25432,43.78994999999999],[-79.25432,43.78992],[-79.25431,43.78989],[-79.2543,43.78985999999999],[-79.2543,43.78985],[-79.25428999999999,43.78983],[-79.25427,43.78981999999999],[-79.25426,43.78981],[-79.25424999999999,43.78981],[-79.25422,43.7898],[-79.25419999999999,43.7898],[-79.25415999999999,43.7898],[-79.25410999999999,43.78981],[-79.25405999999999,43.78983],[-79.25397999999999,43.7899],[-79.25391999999999,43.78996],[-79.25385,43.79010999999999],[-79.25382999999999,43.79014],[-79.25373,43.79017],[-79.25354,43.79017],[-79.25354,43.79017],[-79.25355999999999,43.79026],[-79.25360999999999,43.79039999999999],[-79.25364999999999,43.7905],[-79.25368,43.79059],[-79.25368,43.79059],[-79.2536,43.79061],[-79.25341,43.7907],[-79.25321999999999,43.79074],[-79.25307999999999,43.79075999999999]]}",4725 Sheppard Ave E,"252","767",0.328552803129074,43.7900849,-79.2545551,"7192",4725-4727 Sheppard Ave East,43.790774,-79.253085,Some,"1","1","181","41",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.26685,43.80682999999999],[-79.26682999999999,43.80677],[-79.26681,43.80669],[-79.26681,43.80660999999999],[-79.26681999999999,43.80657999999999],[-79.26686999999999,43.80646999999999],[-79.26686999999999,43.80641],[-79.26686999999999,43.80637],[-79.26685999999999,43.80635999999999],[-79.26685999999999,43.80635],[-79.26682999999999,43.80631999999999],[-79.26681,43.80631],[-79.26675,43.80628999999999],[-79.26664999999999,43.80628],[-79.26654,43.80628],[-79.26640999999999,43.80628999999999],[-79.26639,43.80622],[-79.26624999999999,43.80624999999999],[-79.26619999999999,43.80628],[-79.26613,43.80633],[-79.26606999999999,43.80635],[-79.26600999999999,43.80635],[-79.26600999999999,43.80635],[-79.26599,43.80631999999999],[-79.26573999999999,43.80568],[-79.26564,43.80545],[-79.26556999999999,43.80527]]}",2628 McCowan Rd,"109","339",0.321533923303835,43.8068694,-79.2666539,"1316",McCowan Rd at Sandhurst Cir (South),43.805288,-79.265506,Some,"1","1","272","42",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.26787,43.80765999999999],[-79.26775,43.80769],[-79.26758999999999,43.80771],[-79.26748999999999,43.80767999999999],[-79.26712,43.80776],[-79.26675,43.80785],[-79.26672999999999,43.80785]]}",5001 Finch Ave E,"213","533",0.399624765478424,43.8073801,-79.2677549,"1055",Finch Ave East at McCowan Rd,43.807845,-79.266726,Some,"1","1","95","43",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.26484,43.80783],[-79.26473,43.80783999999999],[-79.26461999999999,43.80783999999999],[-79.26448999999999,43.80783],[-79.26438,43.80781],[-79.2643,43.80774],[-79.26402,43.80778999999999],[-79.26397,43.80782],[-79.26397,43.80782],[-79.26395999999999,43.80785999999999],[-79.26393,43.80787999999999],[-79.26390999999999,43.80789999999999],[-79.26388,43.80791],[-79.26382999999999,43.80792999999999],[-79.26376,43.80794],[-79.26376,43.80794],[-79.26373999999999,43.80809],[-79.26372999999999,43.80812999999999],[-79.26371,43.80816],[-79.26368999999999,43.80818],[-79.26366,43.80819999999999],[-79.26357,43.80823],[-79.26332999999999,43.80828],[-79.26331999999999,43.80828],[-79.26324999999999,43.8083],[-79.26322,43.8083],[-79.26322,43.8083],[-79.26327,43.80841999999999],[-79.26324999999999,43.80850999999999],[-79.26328999999999,43.80863],[-79.26328999999999,43.80863],[-79.26317,43.80866],[-79.26305999999999,43.80868],[-79.263,43.80868999999999]]}",5039 Finch Ave E,"166","448",0.370535714285714,43.8079628,-79.2648909,"2546",Finch Ave East at Sandhurst Cir (East),43.808657,-79.262987,Some,"1","1","246","44",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.26533,43.80727999999999],[-79.26533,43.80729],[-79.26515999999999,43.80733],[-79.2651,43.80731],[-79.26506999999999,43.80731],[-79.26506999999999,43.80731],[-79.26505,43.80734],[-79.26498999999999,43.80745999999999],[-79.26498999999999,43.80745999999999],[-79.26496,43.80745],[-79.26493,43.80745],[-79.26488999999999,43.80744],[-79.26487,43.80744],[-79.26485999999999,43.80745],[-79.26483,43.80745],[-79.26479999999999,43.80745999999999],[-79.26479,43.80747],[-79.26476999999999,43.80747],[-79.26474,43.80749999999999],[-79.26471999999999,43.80753],[-79.26470999999999,43.80754],[-79.26467999999999,43.80754999999999],[-79.26464,43.80756],[-79.26457,43.80756999999999],[-79.26451,43.80756],[-79.26451,43.80756],[-79.26443999999999,43.8076],[-79.26435999999999,43.80763999999999],[-79.26434,43.80765999999999],[-79.2643,43.80774],[-79.26402,43.80778999999999],[-79.26397,43.80782],[-79.26395999999999,43.80785999999999],[-79.26393,43.80787999999999],[-79.26390999999999,43.80789999999999],[-79.26388,43.80791],[-79.26382999999999,43.80792999999999],[-79.26376,43.80794],[-79.26376,43.80794],[-79.26373999999999,43.80809],[-79.26372999999999,43.80812999999999],[-79.26371,43.80816],[-79.26368999999999,43.80818],[-79.26366,43.80819999999999],[-79.26357,43.80823],[-79.26332999999999,43.80828],[-79.26331999999999,43.80828],[-79.26324999999999,43.8083],[-79.26322,43.8083],[-79.26322,43.8083],[-79.26327,43.80841999999999],[-79.26324999999999,43.80850999999999],[-79.26328999999999,43.80863],[-79.26328999999999,43.80863],[-79.26317,43.80866],[-79.26305999999999,43.80868],[-79.263,43.80868999999999]]}",2627 McCowan Rd,"254","703",0.361308677098151,43.8071304,-79.2655088,"2546",Finch Ave East at Sandhurst Cir (East),43.808657,-79.262987,Some,"1","1","306","45",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.25346999999999,43.81016999999999],[-79.25346999999999,43.81016],[-79.25346,43.81015],[-79.25346,43.81013999999999],[-79.25346,43.81013],[-79.25346,43.81011999999999],[-79.25346,43.81011],[-79.25346,43.81009999999999],[-79.25346999999999,43.81009],[-79.25346999999999,43.81007999999999],[-79.25357999999999,43.81],[-79.25357999999999,43.81],[-79.25346999999999,43.80991],[-79.25345,43.80989],[-79.25345,43.80989],[-79.25345,43.80988],[-79.25345,43.80986999999999],[-79.25345,43.80986],[-79.25345,43.80984999999999],[-79.25345,43.80984],[-79.25343999999999,43.80982999999999],[-79.25334999999999,43.80975999999999],[-79.25334999999999,43.80975999999999],[-79.25341,43.80968],[-79.25345,43.8096],[-79.25348999999999,43.80955],[-79.25348999999999,43.80955],[-79.25297999999999,43.80935],[-79.25297999999999,43.80935],[-79.25288,43.80948999999999],[-79.25282,43.80957],[-79.25279999999999,43.8096],[-79.25276999999999,43.80964],[-79.25275,43.80968],[-79.25273,43.80971999999999],[-79.25270999999999,43.80975999999999],[-79.2527,43.80979],[-79.2527,43.80982],[-79.25269,43.80984999999999],[-79.25269,43.80988],[-79.25269,43.80991999999999],[-79.25269,43.80995],[-79.25269,43.80998],[-79.2527,43.81000999999999],[-79.2527,43.81004],[-79.25270999999999,43.81007],[-79.25271999999999,43.81011],[-79.25274,43.81016],[-79.25279,43.81029],[-79.25282,43.81036],[-79.25294999999999,43.81067],[-79.25294999999999,43.81067],[-79.253,43.81074],[-79.25319,43.81069999999999]]}",100 Scottfield Dr,"185","212",0.872641509433962,43.8102066,-79.2533303,"2559",Finch Ave East at Scottfield Dr,43.8107,-79.253187,Some,"1","1","359","46",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.32058999999999,43.77626],[-79.32048,43.77602],[-79.32044999999999,43.77602999999999],[-79.32044999999999,43.77602999999999],[-79.32032999999999,43.77606],[-79.32032999999999,43.77606999999999],[-79.32013,43.77611999999999],[-79.32013,43.77613]]}",8 Chichester Pl,"239","332",0.719879518072289,43.7762061,-79.3208097,"11026",Sheppard Ave East at Chichester Pl,43.776093,-79.320113,Some,"1","1","67","47",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.31790999999999,43.77702],[-79.31793999999999,43.77707]]}",3110 Sheppard Ave E,"76","98",0.775510204081633,43.7771038,-79.3176471,"6745",Pharmacy Ave at Sheppard Ave East North Side,43.777067,-79.317954,Some,"1","1","6","48",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.30516,43.78072],[-79.30513,43.78067],[-79.30509,43.78065],[-79.30504,43.78063],[-79.30496999999999,43.78063],[-79.30496999999999,43.78063],[-79.30486999999999,43.78041999999999],[-79.30474999999999,43.78014],[-79.30455,43.77969999999999],[-79.30453,43.77967],[-79.30451999999999,43.77964999999999],[-79.30442999999999,43.77947],[-79.30441999999999,43.77944999999999],[-79.30441999999999,43.77944999999999],[-79.30446,43.77944]]}",40 Bay Mills Blvd,"67","206",0.325242718446602,43.7806609,-79.3053146,"7146",Sheppard Ave East at Aragon Ave,43.779428,-79.304454,Some,"0","1","166","49",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.29188999999999,43.78164999999999],[-79.29198999999999,43.78163],[-79.29206999999999,43.78161999999999],[-79.29219999999999,43.78161999999999],[-79.29236,43.78163],[-79.29254,43.78164],[-79.29259,43.78166],[-79.29260999999999,43.78166999999999],[-79.29264,43.7817],[-79.29268999999999,43.78177999999999],[-79.29273999999999,43.78191],[-79.29274999999999,43.78197],[-79.29274999999999,43.78206999999999],[-79.29278999999999,43.7821],[-79.29281,43.78213],[-79.29281,43.78213],[-79.29283999999999,43.78211999999999],[-79.29287999999999,43.78211]]}",3825 Sheppard Ave E,"279","301",0.926910299003322,43.7818477,-79.2915425,"7141",Sheppard Ave East at Allanford Rd East Side,43.782105,-79.292879,Some,"1","1","131","50",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.319021,43.776476],[-79.31909699999999,43.77635],[-79.32012,43.776108]]}",2008 Pharmacy Ave.,"258","275",0.938181818181818,43.7766484,-79.3192251,"11026",Sheppard Ave East at Chichester Pl,43.776093,-79.320113,Some,"1","1","101","51",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.31986999999999,43.77619],[-79.32013,43.77613]]}",40 Chichester Pl,"54","114",0.473684210526316,43.7765124,-79.3200217,"11026",Sheppard Ave East at Chichester Pl,43.776093,-79.320113,Some,"1","1","22","52",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.29470999999999,43.78307999999999],[-79.29509,43.78296999999999],[-79.29514,43.78296],[-79.29514,43.78296],[-79.29497,43.78253],[-79.29480999999999,43.78220999999999],[-79.2947,43.78208],[-79.2947,43.78208],[-79.29468,43.7821],[-79.29465999999999,43.78211],[-79.29464,43.78211999999999],[-79.29456,43.78213999999999],[-79.29453999999999,43.78213999999999],[-79.29403,43.78226],[-79.29403,43.78226],[-79.29398999999999,43.78224999999999],[-79.29398,43.78224],[-79.29397,43.78222999999999],[-79.29395999999999,43.78222],[-79.29394999999999,43.7822],[-79.29394,43.78217999999999],[-79.29389999999999,43.78215999999999],[-79.29389999999999,43.78215999999999],[-79.29383,43.78217999999999]]}",125 Bonis Avenue,"286","289",0.98961937716263,43.7836123,-79.2946739,"7142",Sheppard Ave East at Allanford Rd West Side,43.782148,-79.293818,Some,"1","1","237","53",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.29555,43.78439999999999],[-79.29572,43.78437],[-79.29614999999999,43.78426999999999],[-79.29618999999999,43.78425],[-79.29703999999999,43.78405],[-79.29703999999999,43.78403999999999],[-79.29717999999999,43.78401],[-79.29721,43.78399999999999],[-79.29721,43.78401],[-79.29761999999999,43.78390999999999],[-79.29813,43.78376999999999],[-79.29823,43.78376],[-79.2984,43.78372],[-79.29858,43.78367999999999],[-79.29873,43.78365999999999],[-79.2989,43.78363999999999],[-79.29903,43.78358],[-79.29908,43.78356999999999],[-79.29921,43.78356],[-79.29918999999999,43.78352999999999],[-79.29918,43.78351],[-79.29940999999999,43.78347],[-79.29944999999999,43.78345999999999],[-79.29948,43.78351],[-79.29948,43.78351],[-79.29953,43.78363],[-79.29953999999999,43.78365],[-79.29953,43.78365],[-79.29954999999999,43.7837]]}",115 Bonis Ave,"153","159",0.962264150943396,43.7839924,-79.2953755,"378",Birchmount Rd at Bay Mills Blvd,43.783702,-79.299549,Some,"1","1","334","54",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.28857999999999,43.78522],[-79.2886,43.78522999999999],[-79.28865999999999,43.78524999999999],[-79.2887,43.78526],[-79.28874999999999,43.78526],[-79.28904,43.7852],[-79.28904,43.7852],[-79.28906999999999,43.78528],[-79.28920999999999,43.78562]]}",2365 Kennedy Rd,"187","587",0.318568994889267,43.7852419,-79.2885535,"4111",Kennedy Rd at Cardwell Ave,43.785629,-79.289243,Some,"1","1","95","55",Google,"1","Shelter With Bench Underneath,Bench nearby"
"{""type"":""LineString"",""coordinates"":[[-79.29430499999999,43.786639],[-79.29358,43.78682299999999],[-79.29326899999999,43.786886],[-79.29289,43.78698399999999],[-79.29258,43.786988],[-79.291601,43.78721199999999],[-79.29135399999999,43.787205],[-79.291087,43.78710699999999],[-79.29066,43.78676999999999],[-79.290621,43.786788],[-79.290412,43.786918],[-79.29031999999999,43.786942],[-79.29010999999999,43.78691599999999]]}",168 Bonis Ave,"418","816",0.512254901960784,43.7863745,-79.294176,"4101",Kennedy Rd at Marilyn Ave South Side,43.78696,-79.290122,Some,"1","1","373","56",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.29429,43.78587999999999],[-79.29425999999999,43.78582999999999],[-79.29422999999999,43.7858],[-79.2942,43.78578],[-79.29416999999999,43.78576999999999],[-79.29412999999999,43.78576],[-79.29407999999999,43.78576],[-79.29403999999999,43.78576999999999],[-79.29399999999999,43.78578],[-79.29399999999999,43.78578],[-79.29381999999999,43.78564],[-79.29357,43.78551999999999],[-79.29357,43.78551999999999],[-79.29343,43.78562],[-79.29322,43.78569],[-79.29316,43.78571],[-79.29263,43.78587],[-79.29247999999999,43.78591],[-79.29237999999999,43.78593],[-79.29219999999999,43.78596999999999],[-79.29175999999999,43.78605],[-79.29166999999999,43.78605999999999],[-79.29158999999999,43.78607],[-79.29153999999999,43.78607],[-79.29146,43.78605],[-79.29143,43.78604],[-79.2913,43.78598],[-79.29126999999999,43.78596999999999],[-79.29121999999999,43.78593999999999],[-79.29102,43.78580999999999],[-79.29085999999999,43.78571],[-79.29075,43.78564999999999],[-79.2904,43.78549999999999],[-79.29035,43.78549],[-79.2903,43.78549],[-79.29023999999999,43.78549],[-79.29018999999999,43.78548],[-79.29012,43.78548],[-79.29008,43.78549999999999],[-79.28998,43.78551999999999],[-79.28985,43.78555999999999],[-79.28968999999999,43.78558999999999],[-79.28959999999999,43.78560999999999],[-79.28955,43.78562],[-79.28924999999999,43.78569999999999],[-79.28924999999999,43.78569999999999],[-79.28923,43.78566],[-79.28920999999999,43.78562]]}",138 Bonis Ave,"212","408",0.519607843137255,43.7858164,-79.2945282,"4111",Kennedy Rd at Cardwell Ave,43.785629,-79.289243,Some,"1","1","464","57",Google,"1","Shelter With Bench Underneath,Bench nearby"
